Sym,Date,Open,High,Low,Close,Volume,Adj Close
GOOG,2/9/2007,471.65,472.68,461.5,461.89,4858600,461.89
GOOG,2/8/2007,468.05,473.75,465.15,471.03,4076700,471.03
GOOG,2/7/2007,473.82,474.35,468.78,470.01,4119800,470.01
GOOG,2/6/2007,468.1,473.3,467.26,471.48,5321900,471.48
GOOG,2/5/2007,477.5,478,466.19,467.16,7206900,467.16
GOOG,2/2/2007,482.61,485,477.81,481.5,6286500,481.5
GOOG,2/1/2007,506,506.01,481.53,481.75,15658700,481.75
GOOG,1/31/2007,496.49,505,495.51,501.5,12206100,501.5
GOOG,1/30/2007,494,498,491.22,494.32,4180500,494.32
GOOG,1/29/2007,498,498.75,490.5,492.47,4775700,492.47
GOOG,1/26/2007,490.93,497.9,487.03,495.84,5496500,495.84
GOOG,1/25/2007,501,504.5,485.66,488.09,6368500,488.09
GOOG,1/24/2007,484.45,499.54,483.29,499.07,6059300,499.07
GOOG,1/23/2007,480.79,484.75,477.29,479.05,4665500,479.05
GOOG,1/22/2007,492.5,492.65,478.5,480.84,5404300,480.84
GOOG,1/19/2007,487.98,490.76,486.74,489.75,4978300,489.75
GOOG,1/18/2007,494.52,496.48,487.43,487.83,5932000,487.83
GOOG,1/17/2007,503.39,507.77,494.38,497.28,6699100,497.28
GOOG,1/16/2007,507.55,513,503.3,504.28,7568900,504.28
GOOG,1/12/2007,501.99,505,500,505,4473700,505
GOOG,1/11/2007,497.2,501.75,496.18,499.72,7208200,499.72
GOOG,1/10/2007,484.43,493.55,482.04,489.46,5968500,489.46
GOOG,1/9/2007,485.45,488.25,481.2,485.5,5381400,485.5
GOOG,1/8/2007,487.69,489.87,482.2,483.58,4754400,483.58
GOOG,1/5/2007,482.5,487.5,478.11,487.19,6872100,487.19
GOOG,1/4/2007,469,483.95,468.35,483.26,7887600,483.26
GOOG,1/3/2007,466,476.66,461.11,467.59,7706500,467.59
GOOG,12/29/2006,462.1,464.47,459.86,460.48,2559200,460.48
GOOG,12/28/2006,467.12,468.58,462.25,462.56,3116200,462.56
GOOG,12/27/2006,460,468.08,459.1,468.03,4231500,468.03
GOOG,12/26/2006,456.52,459.47,454.59,457.53,2074300,457.53
GOOG,12/22/2006,457.5,458.64,452.73,455.58,3988300,455.58
GOOG,12/21/2006,464.18,465.25,452.34,456.2,6953300,456.2
GOOG,12/20/2006,470,471.5,462.33,462.9,4367800,462.9
GOOG,12/19/2006,461.72,469.31,458.5,468.63,6587000,468.63
GOOG,12/18/2006,482.51,482.74,460.72,462.8,8016600,462.8
GOOG,12/15/2006,482.64,484.11,479.84,480.3,5190800,480.3
GOOG,12/14/2006,480.25,483.75,477.26,482.12,4748900,482.12
GOOG,12/13/2006,484.69,485.5,477.02,478.99,4662100,478.99
GOOG,12/12/2006,483.85,486.36,480.28,481.78,4181000,481.78
GOOG,12/11/2006,484.92,488.9,483.8,483.93,3263400,483.93
GOOG,12/8/2006,481.94,488.6,480,484.11,3974900,484.11
GOOG,12/7/2006,490.23,491.8,482.42,482.64,4664300,482.64
GOOG,12/6/2006,486.96,492.4,484.52,488.71,4450300,488.71
GOOG,12/5/2006,487.4,489.44,484.89,487,4103000,487
GOOG,12/4/2006,483,487.43,479.35,484.85,4899900,484.85
GOOG,12/1/2006,485.98,488.39,478.5,480.8,5631400,480.8
GOOG,11/30/2006,484.19,490.4,481.55,484.81,5577500,484.81
GOOG,11/29/2006,494.24,494.74,482.25,484.65,6315300,484.65
GOOG,11/28/2006,481.13,489.86,477.03,489.5,7797600,489.5
GOOG,11/27/2006,501.37,501.78,484.75,484.75,7324700,484.75
GOOG,11/24/2006,504.5,507.5,504,505,1732700,505
GOOG,11/22/2006,510.97,513,505.78,508.01,4500700,508.01
GOOG,11/21/2006,496.54,510,495.83,509.65,8427500,509.65
GOOG,11/20/2006,498.4,498.4,492.65,495.05,5124500,495.05
GOOG,11/17/2006,493.25,499.66,493,498.79,5511000,498.79
GOOG,11/16/2006,495,497.68,492.56,495.9,5092600,495.9
GOOG,11/15/2006,493.43,499.85,491.93,491.93,8370700,491.93
GOOG,11/14/2006,480.7,489.95,480.5,489.3,7223400,489.3
GOOG,11/13/2006,474.9,481.17,474.14,481.03,4341900,481.03
GOOG,11/10/2006,473.78,474.72,470.29,473.55,2796700,473.55
GOOG,11/9/2006,476.5,479.49,471.86,472.63,4879200,472.63
GOOG,11/8/2006,470.35,481.74,468.6,475,7965000,475
GOOG,11/7/2006,476.95,479.02,471.77,472.57,4897100,472.57
GOOG,11/6/2006,473.77,479.66,472.33,476.95,4991500,476.95
GOOG,11/3/2006,472.23,473.75,465.06,471.8,4907700,471.8
GOOG,11/2/2006,467.5,473.73,466.38,469.91,5236700,469.91
GOOG,11/1/2006,478.76,479.13,465.26,467.5,5426300,467.5
GOOG,10/31/2006,478.06,482.16,473.84,476.39,6285400,476.39
GOOG,10/30/2006,474.82,480.46,470.01,476.57,6563100,476.57
GOOG,10/27/2006,483.9,485.24,472.49,475.2,6604000,475.2
GOOG,10/26/2006,487.68,491.96,484.2,485.1,7031700,485.1
GOOG,10/25/2006,477.49,488.5,475.11,486.6,9187500,486.6
GOOG,10/24/2006,476.28,477.86,471.41,473.31,8660200,473.31
GOOG,10/23/2006,462.28,484.64,460.37,480.78,15104500,480.78
GOOG,10/20/2006,458.99,460.1,453.59,459.67,11647900,459.67
GOOG,10/19/2006,420.23,429.5,419.57,426.06,11503500,426.06
GOOG,10/18/2006,422.99,424.75,417.5,419.31,6017300,419.31
GOOG,10/17/2006,420.3,423.75,416.7,420.64,5211000,420.64
GOOG,10/16/2006,427.7,429.2,421.34,421.75,4319400,421.75
GOOG,10/13/2006,427.76,429.5,425.56,427.3,3622500,427.3
GOOG,10/12/2006,428.56,429.68,424,427.44,4844000,427.44
GOOG,10/11/2006,425.02,429.91,423.76,426.5,5635400,426.5
GOOG,10/10/2006,431.56,437.85,422.39,426.65,9788600,426.65
GOOG,10/9/2006,424.8,431.95,423.42,429,7583300,429
GOOG,10/6/2006,410.22,421.91,409.75,420.5,7336500,420.5
GOOG,10/5/2006,414.7,418.24,410.86,411.81,5789800,411.81
GOOG,10/4/2006,404.97,415.77,403.05,415.7,6661800,415.7
GOOG,10/3/2006,401.29,406.46,398.19,404.04,5464700,404.04
GOOG,10/2/2006,401.9,406,400.8,401.44,3651900,401.44
GOOG,9/29/2006,405.13,405.62,401.41,401.9,3310900,401.9
GOOG,9/28/2006,404.08,406.98,400.54,403.58,5107400,403.58
GOOG,9/27/2006,406.3,411.22,402.37,402.92,5876700,402.92
GOOG,9/26/2006,405.5,407.68,401.77,406.87,5289400,406.87
GOOG,9/25/2006,405.58,409.45,402.5,403.98,5737300,403.98
GOOG,9/22/2006,404.98,407.45,401.36,403.78,4649600,403.78
GOOG,9/21/2006,400.3,408.45,399.86,406.85,10692100,406.85
GOOG,9/20/2006,407.1,407.39,394.62,397,9147800,397
GOOG,9/19/2006,415.46,415.49,392.74,403.81,14292900,403.81
GOOG,9/18/2006,410,418.69,409.47,414.69,7106700,414.69
GOOG,9/15/2006,407.48,410.05,406.74,409.88,7838200,409.88
GOOG,9/14/2006,404.3,406.28,401.93,403.98,5366100,403.98
GOOG,9/13/2006,395.15,406.76,395.1,406.57,9768200,406.57
GOOG,9/12/2006,385,392.73,384.88,391.9,5442200,391.9
GOOG,9/11/2006,378.26,384.69,377.77,384.09,4529200,384.09
GOOG,9/8/2006,376.72,380.79,376.72,377.85,3083400,377.85
GOOG,9/7/2006,379.39,381.75,377.4,378.49,3842000,378.49
GOOG,9/6/2006,382.1,383.19,379.66,380.14,3724100,380.14
GOOG,9/5/2006,379.87,385.4,377.44,384.36,4074300,384.36
GOOG,9/1/2006,380.99,381.28,377.19,378.6,2672900,378.6
GOOG,8/31/2006,381.49,382.15,378.2,378.53,2959900,378.53
GOOG,8/30/2006,379.21,384.65,378.51,380.75,4044400,380.75
GOOG,8/29/2006,380.78,382.32,377.2,378.95,4460000,378.95
GOOG,8/28/2006,375.61,380.95,375,380.95,4164000,380.95
GOOG,8/25/2006,373.08,375.32,372.5,373.26,2466700,373.26
GOOG,8/24/2006,374.44,376.4,372.26,373.73,3482500,373.73
GOOG,8/23/2006,377.64,378.27,372.66,373.43,3642300,373.43
GOOG,8/22/2006,377.73,379.26,374.84,378.29,4164100,378.29
GOOG,8/21/2006,378.1,379,375.22,377.3,4023300,377.3
GOOG,8/18/2006,386.31,387.09,380.75,383.36,4952200,383.36
GOOG,8/17/2006,386.39,390,383.92,385.8,5080200,385.8
GOOG,8/16/2006,383.48,388.45,382.12,387.72,5853200,387.72
GOOG,8/15/2006,374.11,381.67,372.6,380.97,6698200,380.97
GOOG,8/14/2006,371.5,375.13,368.67,369.43,4968300,369.43
GOOG,8/11/2006,374.4,375.28,368,368.5,3766500,368.5
GOOG,8/10/2006,373.88,377.67,372.46,374.2,4261900,374.2
GOOG,8/9/2006,382.8,384.68,376.36,376.94,4311000,376.94
GOOG,8/8/2006,382.82,384.5,379.09,381,5743200,381
GOOG,8/7/2006,371.5,379.73,371.15,377.95,3946900,377.95
GOOG,8/4/2006,379.56,380.68,371.75,373.85,5095200,373.85
GOOG,8/3/2006,364.98,377.91,363.36,375.39,6327000,375.39
GOOG,8/2/2006,375.6,377.17,365.2,367.23,7097800,367.23
GOOG,8/1/2006,385.11,385.77,375.51,375.51,5463200,375.51
GOOG,7/31/2006,388,389.17,383.31,386.6,4595300,386.6
GOOG,7/28/2006,382,389.56,381.73,388.12,4083600,388.12
GOOG,7/27/2006,387.37,387.49,377.95,382.4,5641100,382.4
GOOG,7/26/2006,388.2,391.91,383,385.5,5531900,385.5
GOOG,7/25/2006,385.02,391.31,383.8,389.36,5761100,389.36
GOOG,7/24/2006,392.82,393.89,381.21,390.9,8086100,390.9
GOOG,7/21/2006,386.14,391.75,377.69,390.11,11754600,390.11
GOOG,7/20/2006,404.28,404.44,385.66,387.12,12538700,387.12
GOOG,7/19/2006,395.01,401.14,394.66,399,8518500,399
GOOG,7/18/2006,409.75,410.57,397.74,403.05,8536800,403.05
GOOG,7/17/2006,404.63,411,403.72,407.89,5811900,407.89
GOOG,7/14/2006,410.33,411.49,398.61,403.5,7552100,403.5
GOOG,7/13/2006,414,418.34,406.83,408.83,6924500,408.83
GOOG,7/12/2006,422.09,422.74,416.73,417.25,4906700,417.25
GOOG,7/11/2006,418.51,425.05,413.03,424.56,5971300,424.56
GOOG,7/10/2006,423.44,425.23,416.38,418.2,4436400,418.2
GOOG,7/7/2006,426.05,427.89,415.88,420.45,6041900,420.45
GOOG,7/6/2006,423.38,425.38,421.98,423.19,3687100,423.19
GOOG,7/5/2006,421.52,422.8,415.64,421.46,4985600,421.46
GOOG,7/3/2006,420.04,423.77,419.45,423.2,2156700,423.2
GOOG,6/30/2006,415.6,419.33,412.33,419.33,6258000,419.33
GOOG,6/29/2006,407.99,418.2,405.82,417.81,6658200,417.81
GOOG,6/28/2006,404.01,406.48,401.13,406.11,3710500,406.11
GOOG,6/27/2006,405.71,408,401.01,402.32,4107100,402.32
GOOG,6/26/2006,406.75,408.3,403.25,404.22,3551200,404.22
GOOG,6/23/2006,402.76,409.75,400.74,404.86,5314800,404.86
GOOG,6/22/2006,401.58,406,388,399.95,5911900,399.95
GOOG,6/21/2006,391.06,404,389.75,402.13,8744400,402.13
GOOG,6/20/2006,388.03,391.87,386.51,387.17,4039900,387.17
GOOG,6/19/2006,390.85,394.8,386.98,388.14,7633100,388.14
GOOG,6/16/2006,389.1,390.93,388,390.7,5304600,390.7
GOOG,6/15/2006,386.62,392.25,383,391,6785700,391
GOOG,6/14/2006,389.83,391.1,378.52,384.39,7772000,384.39
GOOG,6/13/2006,380.9,387,378.12,386.52,7659100,386.52
GOOG,6/12/2006,388.34,390.49,381,381.54,5019100,381.54
GOOG,6/9/2006,392.19,395.43,385.35,386.57,6157500,386.57
GOOG,6/8/2006,387.75,394.27,378.59,393.3,10359500,393.3
GOOG,6/7/2006,393.24,394.86,386.5,386.51,8911300,386.51
GOOG,6/6/2006,376.58,390,376.3,389.99,10259800,389.99
GOOG,6/5/2006,376.18,381.45,374.15,374.44,5558500,374.44
GOOG,6/2/2006,386.84,387.08,377.45,379.44,6386400,379.44
GOOG,6/1/2006,373.54,382.99,371.6,382.62,6278000,382.62
GOOG,5/31/2006,373.8,378.25,366.78,371.82,7981300,371.82
GOOG,5/30/2006,378.28,381,371.45,371.94,4316000,371.94
GOOG,5/26/2006,384.55,385.88,380.03,381.35,3667000,381.35
GOOG,5/25/2006,379.08,383,372.31,382.99,8194600,382.99
GOOG,5/24/2006,377.35,383.44,371.61,381.25,9553800,381.25
GOOG,5/23/2006,374.21,383.88,373.56,375.58,8983000,375.58
GOOG,5/22/2006,367.85,373.03,365.25,370.95,8604400,370.95
GOOG,5/19/2006,373.28,374.5,360.57,370.02,11398200,370.02
GOOG,5/18/2006,378.78,381.81,370.71,370.99,5835000,370.99
GOOG,5/17/2006,370.61,379.84,370.22,374.5,10643800,374.5
GOOG,5/16/2006,375.99,376.86,369.89,371.3,6491100,371.3
GOOG,5/15/2006,375.93,380.15,368.25,376.2,8590100,376.2
GOOG,5/12/2006,383.54,384.87,373.55,374.13,10087600,374.13
GOOG,5/11/2006,403.42,404.71,384.98,387,8892800,387
GOOG,5/10/2006,408.31,411.71,401.86,402.98,6187200,402.98
GOOG,5/9/2006,395.7,409,393.75,408.8,9140600,408.8
GOOG,5/8/2006,395.11,397.12,390.05,394.78,5118600,394.78
GOOG,5/5/2006,397.6,400.68,391.78,394.3,6065000,394.3
GOOG,5/4/2006,395.03,398.87,392.21,394.75,4652000,394.75
GOOG,5/3/2006,396.35,401.5,390.88,394.17,8072200,394.17
GOOG,5/2/2006,401.08,402.49,388.4,394.8,13104300,394.8
GOOG,5/1/2006,418.47,419.44,398.55,398.9,10361200,398.9
GOOG,4/28/2006,418.63,425.73,416.3,417.94,7421300,417.94
GOOG,4/27/2006,422.91,426.91,419.39,420.03,8337900,420.03
GOOG,4/26/2006,427.74,430.04,423.53,425.97,7277800,425.97
GOOG,4/25/2006,439.63,441.04,426,427.16,9569000,427.16
GOOG,4/24/2006,439.4,444.7,436.52,440.5,8836400,440.5
GOOG,4/21/2006,448.9,450.72,436.17,437.1,22551300,437.1
GOOG,4/20/2006,411.01,416,408.2,415,12271500,415
GOOG,4/19/2006,412.57,413.64,406.73,410.5,6781700,410.5
GOOG,4/18/2006,407.93,409.83,401.5,404.24,8137600,404.24
GOOG,4/17/2006,403.45,412.5,400.84,406.82,8259500,406.82
GOOG,4/13/2006,408.63,409.76,400.5,402.16,6552900,402.16
GOOG,4/12/2006,409,411.33,405.19,408.95,6017000,408.95
GOOG,4/11/2006,416.42,419.1,406.22,409.66,11107200,409.66
GOOG,4/10/2006,407.08,417.17,405.25,416.38,9320100,416.38
GOOG,4/7/2006,412.41,412.85,404.02,406.16,7025900,406.16
GOOG,4/6/2006,406.49,413.89,405.43,411.18,8598500,411.18
GOOG,4/5/2006,408.2,414.57,402.82,407.99,13410500,407.99
GOOG,4/4/2006,389.9,404.9,388.14,404.34,15715700,404.34
GOOG,4/3/2006,389.53,392.47,387.93,389.7,8122700,389.7
GOOG,3/31/2006,388.74,391.87,384.03,390,36521400,390
GOOG,3/30/2006,389.19,393.5,383.61,388.44,14711700,388.44
GOOG,3/29/2006,379.94,399,379.51,394.98,19027500,394.98
GOOG,3/28/2006,371.71,377.86,371.17,377.2,8945800,377.2
GOOG,3/27/2006,367.09,371.71,365,369.69,7023700,369.69
GOOG,3/24/2006,368.62,370.09,362.51,365.8,15180600,365.8
GOOG,3/23/2006,342.35,345.75,340.2,341.89,7434700,341.89
GOOG,3/22/2006,339.75,344.1,337.5,340.22,7596000,340.22
GOOG,3/21/2006,350.01,351.66,339.08,339.92,9831100,339.92
GOOG,3/20/2006,342.34,350.09,341.54,348.19,10407600,348.19
GOOG,3/17/2006,338.8,341.78,334.93,339.79,8551700,339.79
GOOG,3/16/2006,348.61,348.75,337.9,338.77,10016700,338.77
GOOG,3/15/2006,350.77,352.3,340.53,344.5,12768800,344.5
GOOG,3/14/2006,337.14,352.37,332.62,351.16,18450700,351.16
GOOG,3/13/2006,340.93,346.1,335.45,337.06,13642400,337.06
GOOG,3/10/2006,343.5,344.5,331.55,337.5,19325600,337.5
GOOG,3/9/2006,355.39,358.53,341.5,343,13910400,343
GOOG,3/8/2006,353.93,360.03,350.54,353.88,11745600,353.88
GOOG,3/7/2006,365.02,368.45,358.15,364.45,10378800,364.45
GOOG,3/6/2006,380.91,383.4,367.14,368.1,8939700,368.1
GOOG,3/3/2006,384.3,387.24,375.76,378.18,11962000,378.18
GOOG,3/2/2006,364.28,381.1,362.2,376.45,18330300,376.45
GOOG,3/1/2006,368.56,369.45,361.3,364.8,12061200,364.8
GOOG,2/28/2006,393.2,397.54,338.51,362.62,39437600,362.62
GOOG,2/27/2006,381.27,391.7,380.28,390.38,10212200,390.38
GOOG,2/24/2006,377.3,380.07,373.49,377.4,6484300,377.4
GOOG,2/23/2006,365.61,381.24,365.39,378.07,12551600,378.07
GOOG,2/22/2006,367.15,368.95,363.86,365.49,6476200,365.49
GOOG,2/21/2006,366.44,373.54,365.11,366.59,8686000,366.59
GOOG,2/17/2006,369.86,372.14,363.62,368.75,14320200,368.75
GOOG,2/16/2006,345.67,367,344.49,366.46,21315500,366.46
GOOG,2/15/2006,341.27,346,337.83,342.38,12947000,342.38
GOOG,2/14/2006,345.33,351.69,342.4,343.32,14654000,343.32
GOOG,2/13/2006,346.64,350.6,341.89,345.7,19717800,345.7
GOOG,2/10/2006,361.95,364.5,353.14,362.61,15223500,362.61
GOOG,2/9/2006,371.2,374.4,356.11,358.77,11912400,358.77
GOOG,2/8/2006,368.48,370.69,354.67,369.08,20804100,369.08
GOOG,2/7/2006,382.99,383.7,363.35,367.92,16630200,367.92
GOOG,2/6/2006,385.31,389.9,379.56,385.1,8940400,385.1
GOOG,2/3/2006,393.62,393.9,372.57,381.55,18281800,381.55
GOOG,2/2/2006,403.82,406.5,395.98,396.04,11807700,396.04
GOOG,2/1/2006,389.03,402,387.52,401.78,27122500,401.78
GOOG,1/31/2006,430.57,439.6,423.97,432.66,22066000,432.66
GOOG,1/30/2006,429.23,433.28,425,426.82,8588900,426.82
GOOG,1/27/2006,435,438.22,428.98,433.49,8452200,433.49
GOOG,1/26/2006,439.54,439.99,423.56,434.27,12926100,434.27
GOOG,1/25/2006,451.26,454.23,429.22,433,18739800,433
GOOG,1/24/2006,436.03,444.95,434.48,443.03,15464600,443.03
GOOG,1/23/2006,407.38,428.39,405.73,427.5,22741400,427.5
GOOG,1/20/2006,438.7,440.03,394.74,399.46,41116700,399.46
GOOG,1/19/2006,451.17,453.49,433,436.45,14537300,436.45
GOOG,1/18/2006,447.3,457.36,443.25,444.91,20485700,444.91
GOOG,1/17/2006,463.06,469.9,462.53,467.11,8270300,467.11
GOOG,1/13/2006,464.31,466.89,461.61,466.25,7656600,466.25
GOOG,1/12/2006,473.72,474.99,461.5,463.63,10125300,463.63
GOOG,1/11/2006,471.27,475.11,469.18,471.63,9007400,471.63
GOOG,1/10/2006,464.42,470.25,462.04,469.76,9097100,469.76
GOOG,1/9/2006,466.41,473.4,460.94,466.9,12791900,466.9
GOOG,1/6/2006,456.87,470.5,453.24,465.66,17756900,465.66
GOOG,1/5/2006,446,451.55,441.5,451.24,10808300,451.24
GOOG,1/4/2006,443.9,448.96,439.75,445.24,15286400,445.24
GOOG,1/3/2006,422.52,435.67,418.22,435.23,13121200,435.23
GOOG,12/30/2005,417.27,418.21,413.74,414.86,7587100,414.86
GOOG,12/29/2005,427.98,428.73,419.17,420.15,6945800,420.15
GOOG,12/28/2005,424.34,427.78,421.26,426.69,7117900,426.69
GOOG,12/27/2005,431.86,431.86,422.76,424.64,6702800,424.64
GOOG,12/23/2005,432.15,432.5,428.78,430.93,4595100,430.93
GOOG,12/22/2005,431.77,432.86,425.93,432.04,7546600,432.04
GOOG,12/21/2005,433.55,436.86,420.71,426.33,11221900,426.33
GOOG,12/20/2005,427.86,432.2,424.67,429.74,10084700,429.74
GOOG,12/19/2005,432.2,446.21,420.11,424.6,21936800,424.6
GOOG,12/16/2005,425.34,432.5,422.75,430.15,16330500,430.15
GOOG,12/15/2005,419.11,423.14,416.5,422.55,6045800,422.55
GOOG,12/14/2005,417.04,419.73,415.49,418.96,6630400,418.96
GOOG,12/13/2005,412.5,418,411.64,417.49,8157000,417.49
GOOG,12/12/2005,414.63,415.21,409.95,412.61,6950100,412.61
GOOG,12/9/2005,415,415.78,408.56,409.2,7643400,409.2
GOOG,12/8/2005,405.3,410.65,402.64,410.65,8910100,410.65
GOOG,12/7/2005,406.16,406.7,399.01,404.22,11665900,404.22
GOOG,12/6/2005,408.7,416.41,401.7,404.54,15114700,404.54
GOOG,12/5/2005,417,417.5,404.28,405.85,10289400,405.85
GOOG,12/2/2005,416.94,419.53,413.86,417.7,7543500,417.7
GOOG,12/1/2005,409.2,415.44,408.29,414.09,9744900,414.09
GOOG,11/30/2005,404.26,408.45,395.56,404.91,15596600,404.91
GOOG,11/29/2005,424.46,426.4,402.14,403.54,21495800,403.54
GOOG,11/28/2005,429.82,431.24,422.44,423.48,11008400,423.48
GOOG,11/25/2005,425.78,428.75,425.3,428.62,4840100,428.62
GOOG,11/23/2005,417.04,424.72,415.78,422.86,10085000,422.86
GOOG,11/22/2005,408.65,417.31,406.23,416.47,9596000,416.47
GOOG,11/21/2005,399.17,409.98,393.49,409.36,10335100,409.36
GOOG,11/18/2005,403.49,404.5,399.85,400.21,7025700,400.21
GOOG,11/17/2005,401.8,403.81,399.53,403.45,9212200,403.45
GOOG,11/16/2005,396.2,398.85,394.11,398.15,8695200,398.15
GOOG,11/15/2005,394.38,397,390.95,392.8,8624900,392.8
GOOG,11/14/2005,392.12,398.22,391.53,396.97,7807900,396.97
GOOG,11/11/2005,395.12,396.9,388.85,390.4,7063900,390.4
GOOG,11/10/2005,378.36,391.35,377.43,391.1,9128700,391.1
GOOG,11/9/2005,386.67,388.29,378.03,379.15,10466900,379.15
GOOG,11/8/2005,394.25,395.59,388.58,389.9,7897500,389.9
GOOG,11/7/2005,395.1,397.47,392.15,395.03,9591500,395.03
GOOG,11/4/2005,389.98,391.79,385.45,390.43,8824900,390.43
GOOG,11/3/2005,382.41,386.58,381.38,385.95,7448400,385.95
GOOG,11/2/2005,381.7,385,377.17,379.68,10565400,379.68
GOOG,11/1/2005,371.86,383.9,369.01,379.38,16356100,379.38
GOOG,10/31/2005,360.24,374.75,359.51,372.14,14342900,372.14
GOOG,10/28/2005,355.27,358.95,355.02,358.17,5903500,358.17
GOOG,10/27/2005,356.6,357.09,351.68,353.06,5134400,353.06
GOOG,10/26/2005,346.28,356,346.19,355.44,8907500,355.44
GOOG,10/25/2005,345.78,347.4,342.86,346.91,6878300,346.91
GOOG,10/24/2005,343.37,349.3,342.19,348.65,9431700,348.65
GOOG,10/21/2005,345.8,346.43,333,339.9,22892400,339.9
GOOG,10/20/2005,309.99,311.13,301.21,303.2,13911700,303.2
GOOG,10/19/2005,304,309.87,303.96,308.7,7010700,308.7
GOOG,10/18/2005,304.96,307.96,302.74,303.28,7077800,303.28
GOOG,10/17/2005,297.5,305.2,294.56,305,7566700,305
GOOG,10/14/2005,299.9,300.23,292.54,296.14,8519100,296.14
GOOG,10/13/2005,302,302,290.68,297.44,10567700,297.44
GOOG,10/12/2005,305.2,307.19,299,300.97,9306200,300.97
GOOG,10/11/2005,310.61,312.65,304.86,306.1,8542600,306.1
GOOG,10/10/2005,313.31,314.82,309.15,310.65,5572200,310.65
GOOG,10/7/2005,314.79,316.67,310.54,312.99,6770300,312.99
GOOG,10/6/2005,314.14,314.48,310.09,312.75,7993800,312.75
GOOG,10/5/2005,312.69,314.9,308,310.71,8328400,310.71
GOOG,10/4/2005,319.95,321.28,310.74,311,9144300,311
GOOG,10/3/2005,313.63,320.11,312.79,318.68,9160300,318.68
GOOG,9/30/2005,314.22,317.5,312.29,316.46,9151300,316.46
GOOG,9/29/2005,306.68,310.72,306.08,309.62,5613800,309.62
GOOG,9/28/2005,314.22,315.1,305.6,306,7997400,306
GOOG,9/27/2005,314.95,318.41,313.38,313.94,6873100,313.94
GOOG,9/26/2005,319.5,320.95,312.56,314.28,9894400,314.28
GOOG,9/23/2005,313,317.21,312.59,315.36,8483800,315.36
GOOG,9/22/2005,311.5,319.22,310.17,311.37,13006400,311.37
GOOG,9/21/2005,308.41,313.76,305.96,311.9,10119700,311.9
GOOG,9/20/2005,306.15,311.3,305.23,307.91,9351000,307.91
GOOG,9/19/2005,301,306,300.71,303.79,5761900,303.79
GOOG,9/16/2005,304.02,304.5,299.87,300.2,7579800,300.2
GOOG,9/15/2005,299.52,306.75,297.91,302.62,15466200,302.62
GOOG,9/14/2005,308.73,313.28,300.3,303,11275800,303
GOOG,9/13/2005,309,315.53,306.17,311.68,10299900,311.68
GOOG,9/12/2005,301.75,311.42,301,309.74,10386500,309.74
GOOG,9/9/2005,297.28,299.1,296.56,299.09,4390500,299.09
GOOG,9/8/2005,294.83,299.28,293.36,295.39,6613300,295.39
GOOG,9/7/2005,285.89,295.5,285.28,294.87,7499500,294.87
GOOG,9/6/2005,289,289.39,286.8,287.11,4212300,287.11
GOOG,9/2/2005,286.51,289.99,286.44,288.45,3434500,288.45
GOOG,9/1/2005,285.91,287.5,285,286.25,2742100,286.25
GOOG,8/31/2005,288.23,288.5,284.36,286,5034000,286
GOOG,8/30/2005,287.39,289.51,285.88,287.27,4792000,287.27
GOOG,8/29/2005,282.24,289.12,282.24,288.45,5903000,288.45
GOOG,8/26/2005,283.48,285.02,282.66,283.58,3755300,283.58
GOOG,8/25/2005,282.55,284,279.97,282.59,4376600,282.59
GOOG,8/24/2005,277.57,284.75,276.45,282.57,8593100,282.57
GOOG,8/23/2005,276.16,279.74,274.12,279.58,5821700,279.58
GOOG,8/22/2005,281.24,281.47,273.35,274.01,6813000,274.01
GOOG,8/19/2005,280.99,281.45,279.62,280,5542900,280
GOOG,8/18/2005,275.91,280.5,275,279.99,11872800,279.99
GOOG,8/17/2005,285.51,286.57,284,285.1,3883300,285.1
GOOG,8/16/2005,284.88,287.79,283.34,285.65,7109200,285.65
GOOG,8/15/2005,289.8,292.77,283.77,284,8174700,284
GOOG,8/12/2005,283.36,290.2,281.64,289.72,6585900,289.72
GOOG,8/11/2005,285.89,286.58,280.62,284.05,7514900,284.05
GOOG,8/10/2005,291.3,292.33,284.88,285.68,6879000,285.68
GOOG,8/9/2005,291.96,292.68,288.51,291.57,5779300,291.57
GOOG,8/8/2005,293.6,295.65,290.49,291.25,4481800,291.25
GOOG,8/5/2005,297.5,298.51,291.31,292.35,5939700,292.35
GOOG,8/4/2005,295.55,299,295.25,297.73,5236500,297.73
GOOG,8/3/2005,298,299.72,295.6,297.3,5930600,297.3
GOOG,8/2/2005,291.6,299.52,291.12,299.19,7290200,299.19
GOOG,8/1/2005,288.12,292.5,288.1,291.61,5662400,291.61
GOOG,7/29/2005,292.14,292.84,286.99,287.76,8363300,287.76
GOOG,7/28/2005,297.41,297.41,293.28,293.5,5925600,293.5
GOOG,7/27/2005,297.74,298.23,292.4,296.93,7217900,296.93
GOOG,7/26/2005,295.01,298,292.09,296.09,9816900,296.09
GOOG,7/25/2005,302.39,303.29,294.96,295.85,9658800,295.85
GOOG,7/22/2005,306.37,309.25,296.33,302.4,23386800,302.4
GOOG,7/21/2005,314.05,317.8,311.21,313.94,19789400,313.94
GOOG,7/20/2005,305.57,312.61,301.8,312,14310400,312
GOOG,7/19/2005,302.1,310.35,301.8,309.9,12621400,309.9
GOOG,7/18/2005,300,301.9,297.75,299.54,6207800,299.54
